id,graduacao,universidade,profissao,organizacao,pretende_fazer_cursos_lit,interesse_mba_lit,importante_ter_certificado,horas_semanais_estudo,como_conheceu_lit,total_modulos,modulos_iniciados,modulos_finalizados,certificados
718351646,Especialização,UFRN,Outros,Entretenimento,1,1,1,2,Outros,13,11,10,0
349428768,Tecnólogo,UFF,SEM EXPERIÊNCIA,Eletrodomesticos,1,1,1,8,YouTube,120,18,7,0
334677298,MBA,UNIVERSIDADE NOVE DE JULHO,Supervisor,Oleo e Gas,1,1,1,5,Saint Paul,109,85,85,0
471009027,MBA,UNIVERSIDADE NOVE DE JULHO,Coordenador,Estado,1,1,1,4,Mídia (revista/jornal/web),31,31,27,0
298649638,Tecnólogo,UNIVERSIDADE NOVE DE JULHO,Advogado,Oleo e Gas,1,1,1,9,Mídia (revista/jornal/web),43,17,16,0
613270439,MBA,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Engenheiro,Estado,1,1,1,8,YouTube,87,11,4,0
770616043,SEM FORMAÇÃO,UFRJ,Supervisor,Laminados,1,1,1,2,Facebook,22,7,6,0
321748368,Bacharelado,FATEC,Analista,Siderurgica,1,1,1,5,Google,26,3,1,0
759505579,Tecnólogo,UFF,Diretor,Siderurgica,0,0,1,3,Mídia (revista/jornal/web),81,22,13,0
567583506,MBA,UFPE,SEM EXPERIÊNCIA,e-commerce,1,1,1,4,Linkedin,20,10,8,0
239391795,Especialização,FGV-RJ,Diretor,Entretenimento,1,1,1,3,Mídia (revista/jornal/web),30,2,1,0
292639113,Especialização,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Advogado,Borracha,1,1,1,10,Mídia (revista/jornal/web),31,2,1,0
109208521,Licenciatura,Unesp,Advogado,Eletrodomesticos,0,0,1,5,Linkedin,27,6,5,0
922004530,Especialização,Universidade Metodista de Sao Paulo,Gerente,Borracha,0,0,1,8,YouTube,314,175,155,4
282600430,SEM FORMAÇÃO,UFSCar,Analista,e-commerce,0,0,1,4,Mídia (revista/jornal/web),82,17,9,0
774380059,Especialização,UFSCar,Engenheiro,Oleo e Gas,1,1,1,8,Saint Paul,26,10,9,0
857062036,Bacharelado,FATEC,Engenheiro,servicos,0,0,1,7,Outros,30,25,18,0
676053668,SEM FORMAÇÃO,UNIP,Advogado,Montadora,0,0,1,8,Outros,10,10,10,0
325278907,Licenciatura,Unesp,Analista Senior,Laminados,1,1,1,9,Linkedin,263,108,77,0
471983321,Tecnólogo,Escola Paulista de Direito,Analista,Siderurgica,1,1,1,10,Outros,10,3,1,0
695937073,SEM FORMAÇÃO,UFF,Coordenador,Oleo e Gas,1,1,1,7,Linkedin,20,5,4,0
333723037,Bacharelado,UNIVERSIDADE NOVE DE JULHO,Analista Senior,Estado,0,0,1,5,Outros,10,4,3,0
731058117,Bacharelado,FGV-RJ,Assessor,e-commerce,1,1,1,2,Mídia (revista/jornal/web),30,3,3,0
990829282,Licenciatura,UFF,Diretor,Siderurgica,1,1,1,3,Facebook,67,37,28,0
135459341,MBA,Unesp,Supervisor,servicos,1,1,1,8,Instagram,40,4,1,0
385872611,SEM FORMAÇÃO,UNICAMP,Supervisor,servicos,1,1,1,10,Saint Paul,27,6,4,0
769803220,Tecnólogo,Universidade Metodista de Sao Paulo,Outros,Siderurgica,0,0,1,10,Linkedin,54,54,54,0
265663179,Especialização,FGV-RJ,Analista,Estado,0,0,1,3,YouTube,41,7,3,0
954225659,Tecnólogo,UFPE,Analista,Laminados,1,1,1,10,YouTube,132,31,23,0
695140994,Tecnólogo,UNIVERSIDADE NOVE DE JULHO,Analista,Eletrodomesticos,1,1,1,6,Outros,46,7,3,0
122123933,Bacharelado,USP,Gerente,servicos,0,0,1,6,Minha empresa - benefício LITpass,27,18,16,0
634934496,Especialização,Universidade Metodista de Sao Paulo,Engenheiro,Entretenimento,0,0,1,8,Saint Paul,27,3,1,0
880403364,MBA,UFRJ,Diretor,Laminados,0,0,1,9,Instagram,97,6,2,0
171517707,Tecnólogo,USP,Coordenador,Estado,1,1,1,5,Mídia (revista/jornal/web),216,130,126,0
186589694,Especialização,FATEC,Assessor,Oleo e Gas,0,0,1,8,Minha empresa - benefício LITpass,33,6,3,0
153537653,Bacharelado,UFSCar,Analista Senior,Estado,1,1,1,5,Outros,10,7,2,0
945968416,MBA,UFPE,Advogado,e-commerce,1,1,1,2,Linkedin,53,9,6,0
738890078,MBA,UNIVERSIDADE CRUZEIRO DO SUL,Analista Senior,servicos,1,1,1,6,Minha empresa - benefício LITpass,83,83,83,3
164819156,Licenciatura,UFRJ,Engenheiro,e-commerce,1,1,1,10,Minha empresa - benefício LITpass,99,95,93,1
508938471,Tecnólogo,UEPB,Gerente,Laminados,1,1,1,5,Saint Paul,323,293,292,0
483763001,SEM FORMAÇÃO,USP,Coordenador,Eletrodomesticos,0,0,1,7,YouTube,30,24,20,0
177328514,Especialização,UFRJ,Analista Senior,Siderurgica,1,1,1,3,Minha empresa - benefício LITpass,38,3,1,0
299889756,SEM FORMAÇÃO,FATEC,Assessor,Siderurgica,1,1,1,8,Outros,19,11,10,0
703200450,MBA,UNIVERSIDADE CRUZEIRO DO SUL,Coordenador,Laminados,1,1,1,8,YouTube,26,4,2,0
356497726,Tecnólogo,Universidade Metodista de Sao Paulo,Sócio/Dono/Proprietário,Montadora,1,1,1,2,Mídia (revista/jornal/web),97,8,3,0
962862424,MBA,UNIVERSIDADE CRUZEIRO DO SUL,Analista Senior,Eletrodomesticos,1,1,1,7,YouTube,70,70,70,0
239601511,Bacharelado,UFRN,Engenheiro,Eletrodomesticos,0,0,1,6,Outros,23,18,17,0
323918230,Bacharelado,UFF,Supervisor,Entretenimento,0,0,1,10,Instagram,136,103,101,0
216603804,Especialização,USP,Supervisor,Eletroeletronicos,1,1,1,3,Mídia (revista/jornal/web),29,5,2,0
478123528,Licenciatura,UNIVERSIDADE NOVE DE JULHO,Analista,Entretenimento,0,0,1,4,Linkedin,88,30,27,0
197286553,Tecnólogo,UFPE,Coordenador,e-commerce,0,0,1,5,Outros,116,114,111,4
448810092,MBA,UFRN,Assessor,Oleo e Gas,1,1,1,2,Google,40,6,3,0
946835363,Tecnólogo,UNIVERSIDADE NOVE DE JULHO,Coordenador,Siderurgica,1,1,1,6,Facebook,10,3,1,0
561716099,Especialização,UFRJ,Coordenador,Entretenimento,1,1,1,6,Outros,84,31,17,0
987103860,Licenciatura,INSPER INSTITUTO DE ENSINO E PESQUISA,Gerente,Estado,0,0,1,3,Instagram,33,3,1,0
886667985,Tecnólogo,Universidade Metodista de Sao Paulo,Gerente,Oleo e Gas,1,1,1,2,Facebook,10,10,10,0
749429805,SEM FORMAÇÃO,UNIVERSIDADE NOVE DE JULHO,Advogado,Eletrodomesticos,1,1,1,9,Minha empresa - benefício LITpass,29,28,26,0
370286199,Especialização,UFRJ,Coordenador,Estado,1,1,1,9,Outros,60,15,11,0
440002380,MBA,UFPE,Engenheiro,Eletrodomesticos,1,1,1,5,Facebook,88,64,59,1
900075204,Especialização,UFRN,Assessor,Siderurgica,0,0,1,7,Outros,88,61,58,2
814627449,Tecnólogo,UNIVERSIDADE PRESBITERIANA MACKENZIE,Advogado,Laminados,1,1,1,7,Outros,27,22,22,0
342699869,Bacharelado,FATEC,Assessor,Eletroeletronicos,0,0,1,7,Linkedin,71,4,2,0
669169378,Tecnólogo,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Outros,Eletroeletronicos,0,0,1,5,Instagram,73,21,8,0
906723187,MBA,Escola Paulista de Direito,Outros,Oleo e Gas,0,0,1,3,Minha empresa - benefício LITpass,10,10,10,1
781056771,Licenciatura,UFRN,Engenheiro,Oleo e Gas,0,0,1,4,Facebook,10,10,10,0
541100040,Especialização,UFRN,Analista Senior,e-commerce,1,1,1,10,Mídia (revista/jornal/web),21,12,10,0
307276826,Especialização,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Sócio/Dono/Proprietário,servicos,0,0,1,5,Linkedin,11,4,2,0
296539566,SEM FORMAÇÃO,UNICAMP,Sócio/Dono/Proprietário,e-commerce,0,0,1,6,YouTube,222,126,112,0
369328438,Bacharelado,UFRJ,Analista Senior,Eletroeletronicos,1,1,1,8,Google,27,2,1,0
545016860,MBA,INSPER INSTITUTO DE ENSINO E PESQUISA,Advogado,Entretenimento,0,0,1,3,Minha empresa - benefício LITpass,27,27,27,0
665320409,MBA,FGV-RJ,Diretor,e-commerce,1,1,1,10,Saint Paul,141,11,5,0
986500381,Especialização,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Outros,Eletrodomesticos,1,1,1,3,Minha empresa - benefício LITpass,53,25,18,0
185878063,SEM FORMAÇÃO,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Sócio/Dono/Proprietário,Borracha,0,0,1,3,YouTube,62,27,23,0
903981206,SEM FORMAÇÃO,FATEC,Sócio/Dono/Proprietário,Siderurgica,0,0,1,5,Minha empresa - benefício LITpass,75,57,55,1
509235947,SEM FORMAÇÃO,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Diretor,Estado,0,0,1,8,Facebook,27,15,15,0
534785083,SEM FORMAÇÃO,UFSCar,Diretor,Entretenimento,1,1,1,4,Google,26,5,2,0
859525284,MBA,FATEC,Assessor,Entretenimento,1,1,1,6,Linkedin,10,3,1,0
850830301,Especialização,FACULDADE ANHANGUERA,Supervisor,Entretenimento,0,0,1,3,Linkedin,22,4,1,0
491197659,Licenciatura,UFPE,Coordenador,Siderurgica,1,1,1,7,Minha empresa - benefício LITpass,10,3,1,0
254948119,Especialização,FATEC,Supervisor,servicos,0,0,1,8,YouTube,58,56,53,0
610760709,Tecnólogo,FACULDADE ANHANGUERA,Diretor,Laminados,1,1,1,7,Outros,61,48,38,0
930520546,Tecnólogo,FACULDADE ANHANGUERA,Supervisor,e-commerce,0,0,1,10,Outros,206,195,187,6
396923567,MBA,USP,Analista Senior,Eletroeletronicos,0,0,1,7,Saint Paul,67,20,13,0
168640157,MBA,Universidade Metodista de Sao Paulo,Engenheiro,Siderurgica,0,0,1,5,Saint Paul,58,51,36,0
874070761,Especialização,UNIVERSIDADE NOVE DE JULHO,SEM EXPERIÊNCIA,Estado,1,1,1,5,Google,31,4,1,0
616561594,Tecnólogo,UFSCar,Advogado,Eletrodomesticos,0,0,1,5,Instagram,10,4,2,0
741745189,SEM FORMAÇÃO,UNIVERSIDADE NOVE DE JULHO,Coordenador,Borracha,0,0,1,2,YouTube,245,63,45,1
996387882,Bacharelado,UFRN,Assessor,Estado,1,1,1,8,Google,163,111,96,0
668869418,Bacharelado,UFSCar,Gerente,Siderurgica,1,1,1,9,Facebook,56,10,4,0
676531718,Tecnólogo,FATEC,Outros,servicos,1,1,1,9,Mídia (revista/jornal/web),138,60,30,0
388402340,Especialização,UNIP,Advogado,Montadora,0,0,1,9,Mídia (revista/jornal/web),22,20,19,0
