id,graduacao,universidade,profissao,organizacao,pretende_fazer_cursos_lit,interesse_mba_lit,importante_ter_certificado,horas_semanais_estudo,como_conheceu_lit,total_modulos,modulos_iniciados,modulos_finalizados,certificados,categoria
705059861.0,Especialização,UEPB,Sócio/Dono/Proprietário,Montadora,0.0,0.0,1.0,4.0,Minha empresa - benefício LITpass,113.0,81.0,78.0,0.0,perfil2
804231705.0,MBA,UNIVERSIDADE CRUZEIRO DO SUL,Gerente,Estado,1.0,1.0,1.0,5.0,Saint Paul,57.0,30.0,28.0,1.0,perfil1
305477763.0,Bacharelado,UNIVERSIDADE PRESBITERIANA MACKENZIE,Analista Senior,Eletrodomesticos,,1.0,1.0,9.0,Outros,63.0,20.0,17.0,0.0,perfil3
752401596.0,SEM FORMAÇÃO,Unesp,Outros,Entretenimento,0.0,0.0,1.0,8.0,Outros,54.0,54.0,54.0,,perfil1
307928117.0,Licenciatura,UFPE,Sócio/Dono/Proprietário,Montadora,0.0,0.0,,9.0,,27.0,15.0,14.0,0.0,perfil4
746937517.0,SEM FORMAÇÃO,INSPER INSTITUTO DE ENSINO E PESQUISA,Assessor,,1.0,1.0,1.0,7.0,Instagram,101.0,16.0,11.0,0.0,perfil4
902984498.0,SEM FORMAÇÃO,UEPB,Engenheiro,e-commerce,0.0,0.0,,8.0,Minha empresa - benefício LITpass,101.0,17.0,6.0,0.0,perfil5
460725933.0,MBA,UFF,Assessor,servicos,0.0,0.0,1.0,9.0,Outros,258.0,118.0,105.0,0.0,perfil2
909407947.0,Tecnólogo,UFPE,Sócio/Dono/Proprietário,Oleo e Gas,,0.0,1.0,8.0,Outros,30.0,3.0,1.0,0.0,perfil6
301775329.0,,UFF,Analista Senior,Eletrodomesticos,0.0,0.0,1.0,9.0,Facebook,25.0,,4.0,0.0,perfil6
852169640.0,Tecnólogo,Escola Paulista de Direito,Sócio/Dono/Proprietário,servicos,1.0,1.0,,6.0,Mídia (revista/jornal/web),104.0,27.0,,0.0,perfil2
369493708.0,Licenciatura,UFRJ,Diretor,Eletroeletronicos,1.0,,,,Minha empresa - benefício LITpass,67.0,,37.0,,perfil2
130305658.0,Tecnólogo,UFPE,Diretor,Siderurgica,0.0,0.0,1.0,6.0,Google,330.0,144.0,34.0,0.0,perfil2
406263504.0,SEM FORMAÇÃO,USP,Advogado,,,0.0,1.0,6.0,YouTube,33.0,5.0,3.0,0.0,perfil6
827994380.0,Licenciatura,UNIVERSIDADE CRUZEIRO DO SUL,Gerente,Entretenimento,0.0,,,10.0,Saint Paul,31.0,27.0,25.0,0.0,perfil2
786213910.0,,Unesp,Gerente,Siderurgica,0.0,0.0,,5.0,Outros,83.0,47.0,44.0,0.0,perfil2
918714461.0,,UEPB,Coordenador,Entretenimento,1.0,1.0,1.0,8.0,YouTube,,,7.0,0.0,perfil5
993964994.0,MBA,FACULDADE ANHANGUERA,Analista Senior,Eletrodomesticos,,1.0,,5.0,Instagram,164.0,47.0,35.0,0.0,perfil2
874223368.0,Tecnólogo,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,SEM EXPERIÊNCIA,servicos,0.0,,1.0,7.0,Outros,68.0,,10.0,0.0,perfil4
169961435.0,SEM FORMAÇÃO,UFF,Gerente,,1.0,1.0,1.0,3.0,Instagram,22.0,5.0,2.0,0.0,perfil6
793387121.0,SEM FORMAÇÃO,UFRJ,Advogado,Montadora,,1.0,1.0,5.0,Linkedin,27.0,20.0,19.0,0.0,perfil3
188464382.0,Tecnólogo,,Advogado,Borracha,1.0,1.0,1.0,9.0,Google,60.0,17.0,15.0,0.0,perfil3
737047205.0,MBA,INSPER INSTITUTO DE ENSINO E PESQUISA,SEM EXPERIÊNCIA,Montadora,1.0,1.0,,,Outros,94.0,70.0,69.0,,perfil1
925779482.0,Tecnólogo,Universidade Metodista de Sao Paulo,Advogado,Laminados,,1.0,1.0,6.0,Instagram,97.0,24.0,19.0,0.0,perfil1
456577268.0,SEM FORMAÇÃO,USP,Analista,Eletrodomesticos,1.0,1.0,1.0,4.0,Facebook,29.0,2.0,1.0,0.0,perfil6
442580088.0,Especialização,,Assessor,servicos,0.0,0.0,1.0,7.0,YouTube,10.0,3.0,1.0,0.0,perfil6
459830885.0,Especialização,Unesp,Advogado,servicos,0.0,0.0,,6.0,Saint Paul,29.0,3.0,1.0,0.0,perfil6
630964773.0,Licenciatura,UFSCar,Gerente,Laminados,1.0,1.0,1.0,10.0,Google,55.0,39.0,38.0,1.0,perfil6
,Tecnólogo,UNICAMP,Analista Senior,Siderurgica,0.0,0.0,,,Mídia (revista/jornal/web),87.0,10.0,4.0,0.0,perfil4
274017598.0,Especialização,Unesp,Sócio/Dono/Proprietário,servicos,1.0,1.0,1.0,5.0,Saint Paul,10.0,,9.0,0.0,perfil4
676346496.0,MBA,UNIVERSIDADE CRUZEIRO DO SUL,Supervisor,,0.0,0.0,,9.0,Minha empresa - benefício LITpass,85.0,,12.0,0.0,perfil4
975355810.0,Especialização,UFPE,Gerente,Eletrodomesticos,1.0,1.0,1.0,10.0,Minha empresa - benefício LITpass,,22.0,18.0,0.0,perfil3
983466030.0,MBA,FATEC,SEM EXPERIÊNCIA,Eletroeletronicos,0.0,0.0,1.0,,Outros,,2.0,1.0,0.0,perfil6
591974724.0,Bacharelado,,Assessor,Eletroeletronicos,1.0,1.0,1.0,6.0,Mídia (revista/jornal/web),22.0,4.0,2.0,,perfil6
959922686.0,Especialização,UEPB,Sócio/Dono/Proprietário,Estado,0.0,0.0,1.0,10.0,Linkedin,314.0,103.0,46.0,,perfil2
723757630.0,,Escola Paulista de Direito,Supervisor,servicos,0.0,0.0,1.0,8.0,Linkedin,92.0,,25.0,0.0,perfil2
257574371.0,Especialização,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Engenheiro,Estado,0.0,,1.0,,Outros,106.0,35.0,27.0,0.0,perfil2
115617112.0,Licenciatura,UFPE,SEM EXPERIÊNCIA,Siderurgica,,0.0,1.0,,Saint Paul,19.0,,11.0,,perfil1
357851596.0,SEM FORMAÇÃO,,,Eletroeletronicos,1.0,,1.0,,,10.0,4.0,1.0,0.0,perfil6
448352023.0,,UFF,SEM EXPERIÊNCIA,Estado,1.0,1.0,1.0,9.0,Outros,632.0,183.0,151.0,,perfil1
325651327.0,Licenciatura,INSPER INSTITUTO DE ENSINO E PESQUISA,Analista,Eletroeletronicos,1.0,1.0,1.0,6.0,YouTube,57.0,37.0,36.0,0.0,perfil2
825759420.0,Especialização,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Analista,Oleo e Gas,,1.0,,6.0,YouTube,163.0,163.0,162.0,3.0,perfil1
,Tecnólogo,UNIP,Assessor,e-commerce,0.0,0.0,1.0,10.0,Minha empresa - benefício LITpass,27.0,3.0,,0.0,perfil6
,Tecnólogo,USP,Analista,Laminados,0.0,0.0,1.0,6.0,YouTube,40.0,,,,perfil3
166328200.0,SEM FORMAÇÃO,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Engenheiro,Laminados,0.0,,1.0,5.0,Outros,26.0,16.0,14.0,0.0,perfil4
,,FATEC,,Montadora,0.0,0.0,,3.0,Outros,27.0,10.0,9.0,0.0,perfil4
751570578.0,Bacharelado,USP,Analista Senior,Estado,1.0,1.0,,3.0,Google,27.0,14.0,12.0,0.0,perfil4
,Licenciatura,UNIP,Advogado,Eletrodomesticos,1.0,,1.0,8.0,Minha empresa - benefício LITpass,106.0,35.0,,0.0,perfil2
242894208.0,,FATEC,Analista Senior,Eletrodomesticos,0.0,0.0,1.0,8.0,Outros,187.0,72.0,58.0,0.0,perfil2
506803696.0,Bacharelado,FGV-RJ,Diretor,Laminados,1.0,1.0,1.0,2.0,Instagram,139.0,36.0,33.0,0.0,perfil2
369683360.0,Especialização,Escola Paulista de Direito,Coordenador,Montadora,0.0,0.0,,3.0,Google,,36.0,35.0,0.0,perfil2
314020609.0,,,Assessor,Montadora,0.0,0.0,1.0,4.0,Instagram,22.0,,1.0,,perfil6
872753583.0,MBA,UFSCar,Supervisor,Montadora,0.0,0.0,1.0,,Facebook,32.0,,2.0,0.0,perfil6
467762645.0,Tecnólogo,FACULDADE ANHANGUERA,Analista Senior,,1.0,1.0,1.0,4.0,Outros,40.0,9.0,4.0,0.0,perfil6
807821539.0,Licenciatura,Escola Paulista de Direito,Engenheiro,Borracha,0.0,0.0,1.0,9.0,,40.0,22.0,21.0,0.0,perfil2
535350451.0,Bacharelado,UNICAMP,Supervisor,,1.0,1.0,1.0,4.0,Outros,100.0,72.0,71.0,0.0,perfil4
558949313.0,Especialização,INSPER INSTITUTO DE ENSINO E PESQUISA,,Entretenimento,,1.0,1.0,2.0,Google,9.0,6.0,,0.0,perfil2
173941892.0,SEM FORMAÇÃO,Universidade Metodista de Sao Paulo,SEM EXPERIÊNCIA,Oleo e Gas,1.0,1.0,,10.0,Instagram,62.0,13.0,11.0,0.0,perfil4
656038133.0,Bacharelado,USP,Engenheiro,Estado,1.0,1.0,1.0,,Mídia (revista/jornal/web),37.0,17.0,10.0,0.0,perfil4
457637952.0,MBA,UNICAMP,,Oleo e Gas,1.0,1.0,1.0,,Instagram,39.0,32.0,27.0,1.0,perfil4
843132396.0,SEM FORMAÇÃO,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Engenheiro,Eletroeletronicos,1.0,1.0,1.0,8.0,Outros,31.0,,17.0,0.0,perfil3
,Bacharelado,USP,,Eletroeletronicos,0.0,0.0,1.0,7.0,Saint Paul,136.0,35.0,22.0,0.0,perfil2
324719705.0,Tecnólogo,UNIP,Assessor,Laminados,0.0,0.0,1.0,5.0,Minha empresa - benefício LITpass,48.0,3.0,3.0,0.0,perfil6
,,UNIVERSIDADE CRUZEIRO DO SUL,Diretor,Siderurgica,0.0,0.0,1.0,4.0,Minha empresa - benefício LITpass,25.0,5.0,4.0,0.0,perfil4
239167524.0,Especialização,FATEC,Advogado,Borracha,0.0,0.0,1.0,7.0,Saint Paul,,99.0,98.0,0.0,perfil2
517320879.0,Tecnólogo,UFF,Supervisor,Estado,0.0,0.0,1.0,2.0,Linkedin,94.0,34.0,29.0,,perfil2
606732180.0,Bacharelado,Unesp,Analista Senior,,1.0,1.0,,8.0,,38.0,16.0,16.0,0.0,perfil3
148571918.0,SEM FORMAÇÃO,UFF,Analista,Borracha,1.0,1.0,1.0,5.0,Saint Paul,20.0,20.0,20.0,0.0,perfil3
937987549.0,,UNIVERSIDADE NOVE DE JULHO,Advogado,Eletrodomesticos,1.0,1.0,1.0,4.0,Outros,22.0,5.0,3.0,0.0,perfil6
764674618.0,SEM FORMAÇÃO,UNIP,Gerente,Eletrodomesticos,1.0,1.0,1.0,9.0,,27.0,12.0,4.0,0.0,perfil6
551774953.0,Tecnólogo,UNIVERSIDADE NOVE DE JULHO,Outros,Borracha,1.0,1.0,1.0,3.0,Saint Paul,97.0,44.0,,0.0,perfil2
,Bacharelado,INSPER INSTITUTO DE ENSINO E PESQUISA,Sócio/Dono/Proprietário,Eletrodomesticos,0.0,0.0,1.0,3.0,Minha empresa - benefício LITpass,54.0,54.0,54.0,0.0,perfil2
360069441.0,Licenciatura,FATEC,Analista Senior,Eletroeletronicos,,0.0,1.0,4.0,Linkedin,29.0,6.0,2.0,0.0,perfil6
331573126.0,MBA,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Assessor,Oleo e Gas,0.0,0.0,1.0,4.0,YouTube,99.0,90.0,,0.0,perfil2
238746566.0,Especialização,Unesp,Engenheiro,Montadora,1.0,,1.0,5.0,Linkedin,10.0,4.0,1.0,0.0,perfil6
536094900.0,MBA,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,SEM EXPERIÊNCIA,Entretenimento,0.0,0.0,,7.0,Outros,102.0,30.0,,,perfil2
486755059.0,Bacharelado,UNIVERSIDADE CRUZEIRO DO SUL,Diretor,Eletroeletronicos,1.0,,1.0,,,67.0,15.0,10.0,0.0,perfil4
948211732.0,Especialização,UNIVERSIDADE PRESBITERIANA MACKENZIE,Engenheiro,Estado,1.0,1.0,1.0,2.0,Mídia (revista/jornal/web),68.0,,,,perfil2
709281272.0,,INSPER INSTITUTO DE ENSINO E PESQUISA,Analista Senior,,1.0,1.0,1.0,,Instagram,27.0,27.0,27.0,1.0,perfil1
112619388.0,,FATEC,SEM EXPERIÊNCIA,Eletrodomesticos,,1.0,1.0,3.0,Linkedin,106.0,28.0,19.0,0.0,perfil3
786897788.0,Bacharelado,,Gerente,Entretenimento,0.0,0.0,1.0,10.0,Minha empresa - benefício LITpass,365.0,118.0,87.0,0.0,perfil2
746617316.0,SEM FORMAÇÃO,UFPE,Analista,servicos,0.0,0.0,1.0,3.0,,405.0,319.0,309.0,11.0,perfil1
319815326.0,Especialização,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Supervisor,Montadora,0.0,0.0,1.0,4.0,Facebook,40.0,14.0,11.0,0.0,perfil4
750961932.0,Licenciatura,UNIP,Assessor,Eletroeletronicos,,0.0,1.0,3.0,Google,522.0,244.0,201.0,0.0,perfil2
784637243.0,Licenciatura,,Engenheiro,Estado,1.0,1.0,,6.0,Google,26.0,4.0,1.0,0.0,perfil6
283127459.0,SEM FORMAÇÃO,,Outros,e-commerce,1.0,1.0,1.0,8.0,Mídia (revista/jornal/web),26.0,7.0,5.0,0.0,perfil5
255663866.0,MBA,FACULDADE ANHANGUERA,Sócio/Dono/Proprietário,Entretenimento,0.0,0.0,1.0,5.0,Mídia (revista/jornal/web),33.0,2.0,1.0,,perfil6
,Especialização,FGV-RJ,,,1.0,1.0,1.0,8.0,Google,27.0,27.0,25.0,0.0,perfil2
397024096.0,Especialização,Universidade Metodista de Sao Paulo,Outros,e-commerce,0.0,0.0,1.0,2.0,Minha empresa - benefício LITpass,202.0,,16.0,0.0,perfil3
874549524.0,SEM FORMAÇÃO,UNIVERSIDADE PRESBITERIANA MACKENZIE,Diretor,,1.0,1.0,1.0,8.0,Google,171.0,64.0,27.0,,perfil2
142078966.0,Especialização,UFSCar,,Borracha,0.0,0.0,1.0,3.0,,10.0,8.0,7.0,,perfil3
401661557.0,Especialização,UNIVERSIDADE PRESBITERIANA MACKENZIE,Analista Senior,,1.0,1.0,1.0,6.0,YouTube,65.0,34.0,31.0,1.0,perfil4
822076116.0,Especialização,Escola Paulista de Direito,Outros,Siderurgica,1.0,1.0,1.0,2.0,Outros,58.0,31.0,28.0,0.0,perfil2
187629924.0,Bacharelado,FACULDADE ANHANGUERA,Analista Senior,Borracha,1.0,1.0,1.0,,Minha empresa - benefício LITpass,52.0,11.0,8.0,0.0,perfil5
467602097.0,Especialização,Escola Paulista de Direito,SEM EXPERIÊNCIA,servicos,0.0,,1.0,8.0,Outros,201.0,152.0,147.0,,perfil1
280170691.0,Licenciatura,UFSCar,Sócio/Dono/Proprietário,Eletrodomesticos,1.0,,,8.0,Mídia (revista/jornal/web),29.0,7.0,7.0,0.0,perfil5
939448109.0,Licenciatura,Universidade Metodista de Sao Paulo,Supervisor,Eletroeletronicos,1.0,1.0,1.0,10.0,Outros,73.0,13.0,9.0,0.0,perfil6
488834403.0,Tecnólogo,,Advogado,Eletrodomesticos,0.0,0.0,1.0,2.0,YouTube,286.0,176.0,170.0,2.0,perfil1
921956053.0,Especialização,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Supervisor,Eletrodomesticos,1.0,1.0,1.0,7.0,Outros,97.0,92.0,81.0,0.0,perfil2
810053832.0,Tecnólogo,Unesp,,Siderurgica,0.0,0.0,1.0,9.0,Facebook,49.0,7.0,4.0,,perfil6
445955641.0,Licenciatura,UNIP,,Montadora,0.0,0.0,1.0,2.0,Minha empresa - benefício LITpass,33.0,,3.0,0.0,perfil6
955002113.0,MBA,,Gerente,servicos,0.0,0.0,1.0,6.0,Google,61.0,16.0,9.0,0.0,perfil4
291258665.0,MBA,,Sócio/Dono/Proprietário,,0.0,0.0,1.0,4.0,Outros,,5.0,1.0,0.0,perfil2
299402952.0,Bacharelado,UNICAMP,Sócio/Dono/Proprietário,Siderurgica,0.0,0.0,1.0,10.0,Outros,,65.0,28.0,0.0,perfil2
223678598.0,Especialização,FACULDADE ANHANGUERA,Advogado,,0.0,0.0,1.0,2.0,Minha empresa - benefício LITpass,47.0,11.0,,0.0,perfil6
464858548.0,Bacharelado,FGV-RJ,Coordenador,Eletrodomesticos,1.0,1.0,1.0,7.0,YouTube,18.0,5.0,4.0,0.0,perfil6
708803502.0,MBA,UNICAMP,Outros,Montadora,,0.0,1.0,10.0,Instagram,27.0,5.0,2.0,0.0,perfil6
161722961.0,Licenciatura,INSPER INSTITUTO DE ENSINO E PESQUISA,Analista Senior,e-commerce,0.0,0.0,1.0,2.0,Linkedin,613.0,374.0,183.0,0.0,perfil2
132741046.0,Bacharelado,,SEM EXPERIÊNCIA,Estado,1.0,1.0,1.0,9.0,YouTube,11.0,9.0,5.0,0.0,perfil5
875634725.0,Tecnólogo,INSPER INSTITUTO DE ENSINO E PESQUISA,,Laminados,0.0,0.0,1.0,2.0,YouTube,,7.0,4.0,,perfil6
,Tecnólogo,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Diretor,Borracha,0.0,0.0,1.0,5.0,Saint Paul,10.0,10.0,8.0,,perfil5
340958880.0,MBA,FGV-RJ,Gerente,Eletroeletronicos,1.0,1.0,1.0,,,303.0,60.0,39.0,0.0,perfil2
575808484.0,,,Outros,e-commerce,0.0,0.0,1.0,2.0,Facebook,40.0,2.0,1.0,0.0,perfil4
109548515.0,MBA,UFPE,Analista,Entretenimento,0.0,0.0,1.0,3.0,Outros,50.0,50.0,50.0,5.0,perfil1
252952098.0,Bacharelado,USP,Coordenador,Oleo e Gas,1.0,1.0,1.0,2.0,Outros,419.0,356.0,341.0,6.0,perfil1
256417860.0,SEM FORMAÇÃO,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,,Laminados,1.0,1.0,1.0,10.0,Google,10.0,8.0,5.0,0.0,perfil5
106934142.0,Especialização,UFSCar,Advogado,Siderurgica,,0.0,1.0,,,10.0,9.0,8.0,,perfil5
966098918.0,Especialização,,Advogado,Montadora,1.0,1.0,1.0,5.0,Outros,,68.0,68.0,1.0,perfil1
633369418.0,Especialização,,SEM EXPERIÊNCIA,Laminados,1.0,1.0,1.0,8.0,Outros,45.0,13.0,10.0,0.0,perfil4
757541597.0,Especialização,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Supervisor,Siderurgica,0.0,0.0,1.0,4.0,Saint Paul,30.0,14.0,9.0,0.0,perfil6
463887621.0,Licenciatura,UFF,Gerente,Laminados,1.0,,1.0,,YouTube,131.0,105.0,103.0,0.0,perfil3
502830714.0,Tecnólogo,UNIVERSIDADE PRESBITERIANA MACKENZIE,Advogado,servicos,0.0,0.0,1.0,10.0,Outros,97.0,5.0,,0.0,perfil6
862810836.0,SEM FORMAÇÃO,UNIVERSIDADE NOVE DE JULHO,Analista Senior,Eletroeletronicos,1.0,1.0,1.0,5.0,Outros,81.0,80.0,76.0,1.0,perfil4
515484851.0,MBA,Escola Paulista de Direito,SEM EXPERIÊNCIA,Siderurgica,0.0,0.0,1.0,9.0,Minha empresa - benefício LITpass,93.0,30.0,26.0,0.0,perfil2
,Tecnólogo,UNIVERSIDADE CRUZEIRO DO SUL,SEM EXPERIÊNCIA,Montadora,1.0,1.0,1.0,4.0,Facebook,144.0,122.0,109.0,,perfil1
828972246.0,Especialização,UFSCar,SEM EXPERIÊNCIA,Montadora,1.0,1.0,,,Instagram,165.0,57.0,41.0,,perfil4
841771925.0,Licenciatura,UNIVERSIDADE CRUZEIRO DO SUL,Engenheiro,Entretenimento,0.0,0.0,1.0,4.0,,27.0,6.0,4.0,0.0,perfil6
,Tecnólogo,UFPE,Coordenador,,0.0,0.0,1.0,7.0,Outros,18.0,3.0,,0.0,perfil6
635831128.0,Especialização,UNIP,,Laminados,0.0,,1.0,2.0,Facebook,100.0,98.0,98.0,3.0,perfil1
941431149.0,Licenciatura,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Advogado,Eletrodomesticos,1.0,,1.0,3.0,Instagram,10.0,9.0,7.0,0.0,perfil5
754361664.0,Especialização,USP,Outros,Eletrodomesticos,1.0,1.0,1.0,4.0,,30.0,30.0,30.0,0.0,perfil2
420860886.0,MBA,UNIP,Supervisor,,1.0,1.0,1.0,10.0,,64.0,,34.0,0.0,perfil2
885600754.0,MBA,Universidade Metodista de Sao Paulo,Supervisor,,1.0,1.0,,4.0,Minha empresa - benefício LITpass,,45.0,39.0,0.0,perfil6
830410083.0,SEM FORMAÇÃO,FGV-RJ,Diretor,Estado,1.0,,1.0,9.0,Facebook,30.0,,7.0,0.0,perfil5
873921769.0,Especialização,UFPE,Assessor,Estado,1.0,,1.0,,Google,183.0,38.0,28.0,1.0,perfil1
244047665.0,,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Coordenador,,1.0,1.0,1.0,9.0,Outros,98.0,98.0,,1.0,perfil1
724484926.0,SEM FORMAÇÃO,,Outros,servicos,0.0,0.0,1.0,,YouTube,,,28.0,1.0,perfil1
933309717.0,Licenciatura,UNIVERSIDADE PRESBITERIANA MACKENZIE,Gerente,Laminados,1.0,1.0,1.0,6.0,Saint Paul,94.0,59.0,58.0,0.0,perfil2
413536957.0,Tecnólogo,UFRJ,Supervisor,Montadora,1.0,1.0,1.0,7.0,Instagram,111.0,111.0,99.0,0.0,perfil2
859247090.0,,UNIVERSIDADE PRESBITERIANA MACKENZIE,,Siderurgica,1.0,1.0,1.0,,Outros,58.0,39.0,30.0,0.0,perfil2
152754183.0,Licenciatura,UFSCar,Gerente,Eletrodomesticos,1.0,,1.0,8.0,,36.0,13.0,12.0,0.0,perfil6
,MBA,,Analista Senior,Borracha,1.0,1.0,1.0,5.0,YouTube,100.0,99.0,99.0,0.0,perfil2
822805684.0,MBA,Unesp,Analista Senior,,0.0,0.0,,10.0,Instagram,27.0,18.0,9.0,0.0,perfil2
,MBA,UNICAMP,Outros,e-commerce,1.0,1.0,1.0,3.0,Facebook,206.0,,66.0,,perfil2
459374178.0,SEM FORMAÇÃO,UNICAMP,Diretor,Entretenimento,0.0,0.0,1.0,6.0,Mídia (revista/jornal/web),,2.0,1.0,0.0,perfil6
845344624.0,Licenciatura,,Gerente,,1.0,1.0,1.0,4.0,Linkedin,29.0,14.0,11.0,0.0,perfil4
318649053.0,,UFRJ,Assessor,Siderurgica,0.0,0.0,,4.0,Outros,18.0,5.0,2.0,0.0,perfil6
379049863.0,Licenciatura,UEPB,SEM EXPERIÊNCIA,Borracha,0.0,0.0,1.0,4.0,Outros,348.0,279.0,,0.0,perfil5
922770268.0,Especialização,UFPE,Supervisor,Oleo e Gas,,,1.0,6.0,Minha empresa - benefício LITpass,63.0,,24.0,2.0,perfil1
194733663.0,Licenciatura,FACULDADE ANHANGUERA,Advogado,e-commerce,0.0,0.0,1.0,8.0,Linkedin,126.0,,125.0,1.0,perfil1
271192817.0,Especialização,UNIP,Assessor,,0.0,0.0,1.0,9.0,,13.0,9.0,8.0,0.0,perfil5
857174373.0,SEM FORMAÇÃO,,Sócio/Dono/Proprietário,Eletrodomesticos,1.0,1.0,1.0,,Mídia (revista/jornal/web),100.0,91.0,89.0,0.0,perfil2
127979667.0,Especialização,Universidade Metodista de Sao Paulo,Engenheiro,Siderurgica,0.0,0.0,1.0,8.0,Mídia (revista/jornal/web),100.0,45.0,42.0,0.0,perfil2
561338726.0,MBA,Escola Paulista de Direito,SEM EXPERIÊNCIA,Laminados,1.0,1.0,1.0,6.0,YouTube,61.0,22.0,,0.0,perfil3
286874728.0,Especialização,USP,Supervisor,,0.0,0.0,1.0,,Facebook,10.0,4.0,2.0,0.0,perfil6
686773715.0,Licenciatura,UEPB,Analista Senior,Entretenimento,0.0,,1.0,8.0,Google,27.0,,2.0,0.0,perfil6
380407276.0,Bacharelado,Universidade Metodista de Sao Paulo,,servicos,0.0,0.0,1.0,4.0,Saint Paul,,3.0,2.0,0.0,perfil6
,Especialização,UFF,Assessor,e-commerce,0.0,,1.0,9.0,,10.0,2.0,1.0,0.0,perfil6
395745949.0,Licenciatura,,Supervisor,Borracha,0.0,0.0,1.0,9.0,,28.0,,2.0,0.0,perfil6
960993898.0,Especialização,UFRJ,,Oleo e Gas,0.0,,1.0,,Instagram,,,6.0,0.0,perfil1
798395076.0,,UFPE,Coordenador,Laminados,0.0,,1.0,4.0,Instagram,169.0,27.0,12.0,0.0,perfil4
765649025.0,Licenciatura,UNICAMP,Analista,Siderurgica,0.0,0.0,1.0,10.0,Saint Paul,,8.0,6.0,0.0,perfil1
,MBA,,Diretor,Entretenimento,0.0,0.0,1.0,,Outros,,70.0,56.0,0.0,perfil2
295728783.0,Tecnólogo,UEPB,SEM EXPERIÊNCIA,Oleo e Gas,0.0,0.0,1.0,,Mídia (revista/jornal/web),30.0,27.0,11.0,0.0,perfil4
989934581.0,Tecnólogo,UFRN,Assessor,Borracha,,1.0,1.0,10.0,Minha empresa - benefício LITpass,13.0,13.0,13.0,0.0,perfil4
,Licenciatura,UNIVERSIDADE NOVE DE JULHO,Supervisor,e-commerce,0.0,0.0,1.0,8.0,Instagram,51.0,7.0,2.0,0.0,perfil6
988028487.0,Especialização,UFF,Assessor,Borracha,0.0,0.0,1.0,4.0,Instagram,57.0,26.0,15.0,2.0,perfil1
681532731.0,Especialização,UFF,Gerente,Estado,0.0,0.0,,3.0,,,4.0,2.0,0.0,perfil6
,MBA,UNICAMP,Coordenador,Eletrodomesticos,0.0,0.0,,6.0,Facebook,93.0,27.0,17.0,0.0,perfil3
568706503.0,,FACULDADE ANHANGUERA,Supervisor,servicos,0.0,0.0,1.0,3.0,Google,10.0,3.0,1.0,0.0,perfil6
168910270.0,MBA,,Advogado,Eletrodomesticos,,0.0,1.0,,Saint Paul,27.0,7.0,6.0,0.0,perfil5
370698198.0,Bacharelado,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,,Montadora,1.0,1.0,1.0,5.0,Outros,233.0,94.0,84.0,2.0,perfil1
464099395.0,Licenciatura,,,e-commerce,1.0,1.0,1.0,4.0,Google,,4.0,1.0,0.0,perfil6
446504901.0,SEM FORMAÇÃO,UNICAMP,SEM EXPERIÊNCIA,Eletroeletronicos,1.0,,,6.0,Google,30.0,7.0,2.0,0.0,perfil5
704116664.0,Licenciatura,Universidade Metodista de Sao Paulo,Assessor,Borracha,,0.0,1.0,10.0,YouTube,215.0,118.0,112.0,1.0,perfil1
,Tecnólogo,UNIVERSIDADE NOVE DE JULHO,Advogado,Oleo e Gas,0.0,0.0,1.0,,,32.0,32.0,32.0,2.0,perfil1
653109407.0,,UNIP,Coordenador,Laminados,1.0,1.0,1.0,4.0,Instagram,157.0,136.0,130.0,1.0,perfil1
639200258.0,MBA,INSPER INSTITUTO DE ENSINO E PESQUISA,Coordenador,e-commerce,1.0,1.0,1.0,3.0,Linkedin,90.0,29.0,13.0,,perfil4
500371570.0,,FACULDADE ANHANGUERA,,,,0.0,1.0,4.0,Google,56.0,6.0,2.0,0.0,perfil6
527075917.0,Licenciatura,UNIP,Diretor,Oleo e Gas,1.0,1.0,1.0,4.0,Outros,31.0,25.0,24.0,0.0,perfil2
485057896.0,Tecnólogo,UFSCar,Sócio/Dono/Proprietário,e-commerce,0.0,0.0,1.0,2.0,,144.0,96.0,94.0,,perfil2
880377880.0,Bacharelado,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,SEM EXPERIÊNCIA,Entretenimento,1.0,1.0,1.0,8.0,Outros,125.0,81.0,54.0,1.0,perfil1
504908527.0,Bacharelado,Universidade Metodista de Sao Paulo,Supervisor,Eletroeletronicos,0.0,0.0,1.0,6.0,Mídia (revista/jornal/web),90.0,23.0,19.0,0.0,perfil3
